company_name,departure_time,pickup_point,arrival_time,dropoff_point,price_original,price_discounted,departure_date,start_point,destination,rating_safety,rating_info_accuracy,rating_info_completeness,rating_staff_attitude,rating_comfort,rating_service_quality,rating_punctuality,rating_overall,reviewer_count,number_of_seat,duration_minutes
Hà Linh,18:00:00,Bến xe,03:30,Văn phòng,300000,270000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.4,4.3,4.3,4.2,4.0,4.0,4.7,4.1,1342,22,570
Cúc Tùng,20:00:00,Bến xe,05:20,Văn phòng,531000,299000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,4.0,3.8,4.2,3.8,2858,21,560
Trà Lan Viên,22:30:00,Văn phòng,05:50,Văn phòng,450000,380000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.6,4.5,4.5,4.5,4.3,4.4,4.8,4.4,4247,21,440
Hạnh Cafe - Hà Phương Limousine,22:15:00,Văn phòng,06:45,Văn phòng,300000,280000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.6,4.4,4.5,4.4,4.4,4.3,4.8,4.4,7456,34,510
Phúc An Express,20:00:00,Văn phòng,03:00,Văn phòng,300000,300000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.7,4.7,4.6,4.6,4.8,4.7,3454,32,420
Quang Hạnh,19:00:00,Bến xe,04:25,Bến xe,480000,350000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.1,3.7,3.9,3.9,3.8,3.6,3.6,3.6,367,22,565
Việt Nhật,22:30:00,Văn phòng,06:50,Văn phòng,280000,280000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.7,4.6,4.7,4.9,4.7,820,34,500
Quang Dũng VIP Limousine,05:30:00,Bến xe,14:35,Văn phòng,550000,495000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.0,3.7,3.8,3.8,3.8,3.6,4.4,3.7,912,32,545
Rạng Đông Buslines,16:30:00,Other,22:45,Other,500000,375000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.5,4.2,4.3,4.4,4.2,4.2,4.7,4.2,1499,34,375
Tài Phát Limousine,19:00:00,Bến xe,02:05,Other,520000,400000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.9,4.9,4.9,4.9,4.9,4.9,5.0,5.0,1291,24,425
Tín Phát Limousine,17:45:00,Văn phòng,00:00,Other,450000,382500,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.9,4.9,4.9,4.9,4.9,4.9,4.8,4.9,70,24,375
Tuấn Tú Express,12:31:00,Văn phòng,21:31,Other,700000,350000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.7,4.6,4.6,4.6,4.5,4.5,4.6,4.5,1432,24,540
Nguyên Khang Limousine,17:00:00,Bến xe,22:30,Other,450000,450000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14,24,330
Hưng Thành,16:40:00,Bến xe,00:00,Other,500000,400000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.8,4.7,4.8,4.9,4.8,4.8,4.7,4.8,70,24,440
Như Ý 78,17:00:00,Bến xe,02:40,Other,200000,200000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.7,4.5,4.6,4.5,4.5,4.4,4.3,4.5,146,34,580
An Phú Buslines,18:00:00,Bến xe,01:45,Other,380000,380000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.7,4.5,4.6,4.6,4.5,4.5,4.6,4.6,1209,34,465
Mười Phương Express,18:30:00,Bến xe,01:15,Other,400000,360000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.3,4.2,4.3,4.2,4.2,4.2,3.8,4.1,182,24,405
Hiếu Vinh,17:01:00,Bến xe,04:01,Văn phòng,200000,200000,2025-11-15,Sài Gòn,Nha Trang - Khánh Hòa,4.6,4.5,4.5,4.5,4.4,4.4,4.6,4.3,87,40,660
Anh Quốc Limousine,13:31:00,Văn phòng,15:26,Văn phòng,180000,170000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3565,9,115
Hoa Mai,12:30:00,Văn phòng,14:25,Văn phòng,200000,200000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4345,9,115
Vie Limousine,13:45:00,Văn phòng,15:45,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4788,9,120
Huy Hoàng,11:30:00,Văn phòng,13:20,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7,4.4,2766,9,110
Bến Thành Travel,08:30:00,Văn phòng,11:10,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8,4.6,605,9,160
Toàn Thắng - Vũng Tàu,14:30:00,Other,17:30,Other,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.6,4.9,4.7,466,9,180
Thanh Phong,07:45:00,Văn phòng,11:15,Other,140000,119000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0,5.0,30,16,210
Thành Vinh,20:10:00,Văn phòng,22:30,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.2,4.1,4.2,4.2,4.0,3.9,3.7,4.3,289,9,140
Hồng Sơn,17:40:00,Other,20:41,Bến xe,290000,290000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.2,4.3,4.2,4.4,4.2,4.4,4.2,1521,34,181
Xe Nhà Mình 72,09:15:00,Other,13:30,Other,200000,200000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,5.0,5.0,4.9,4.9,5.0,4.9,4.9,29,7,255
Anh Quốc Limousine,19:10:00,Văn phòng,20:50,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3565,9,100
Vie Limousine,08:00:00,Văn phòng,10:30,Other,320000,320000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4788,9,150
Hoa Mai,18:32:00,Văn phòng,20:37,Văn phòng,200000,200000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4345,9,125
Huy Hoàng,12:00:00,Văn phòng,13:50,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7,4.4,2766,9,110
Toàn Thắng - Vũng Tàu,18:30:00,Other,21:15,Other,200000,200000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.6,4.9,4.7,466,19,165
Bến Thành Travel,07:00:00,Văn phòng,08:30,Other,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8,4.6,605,9,90
Thanh Phong,12:00:00,Văn phòng,15:30,Other,140000,119000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0,5.0,30,16,210
Thành Vinh,13:10:00,Văn phòng,15:30,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.2,4.1,4.2,4.2,4.0,3.9,3.7,4.3,289,9,140
Hồng Sơn,17:10:00,Other,20:41,Bến xe,290000,290000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.2,4.3,4.2,4.4,4.2,4.4,4.2,1521,34,211
Xe Nhà Mình 72,10:00:00,Other,14:00,Other,180000,180000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,5.0,5.0,4.9,4.9,5.0,4.9,4.9,29,7,240
Tuấn Hiệp,02:10:00,Other,05:20,Bến xe,350000,350000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.1,3.9,4.0,3.9,3.8,3.7,4.3,4.0,1280,22,190
Ba Đời,05:10:00,Other,08:05,Bến xe,140000,140000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.3,4.1,4.3,4.3,4.0,4.2,3.5,4.1,23,16,175
Anh Quốc Limousine,10:00:00,Other,12:30,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3565,9,150
Anh Quốc Limousine,21:01:00,Văn phòng,23:16,Văn phòng,180000,170000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3565,9,135
Anh Quốc Limousine,10:31:00,Văn phòng,12:46,Văn phòng,180000,170000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3565,9,135
Vie Limousine,06:30:00,Văn phòng,08:30,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4788,9,120
Vie Limousine,05:00:00,Văn phòng,07:00,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4788,9,120
Vie Limousine,13:30:00,Văn phòng,15:30,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4788,9,120
Hoa Mai,13:30:00,Văn phòng,15:25,Văn phòng,200000,200000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4345,9,115
Hoa Mai,08:00:00,Bến xe,10:50,Văn phòng,150000,150000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4345,10,170
Hoa Mai,10:00:00,Văn phòng,11:55,Văn phòng,200000,200000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4345,9,115
Bến Thành Travel,06:00:00,Văn phòng,08:00,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8,4.6,605,9,120
Bến Thành Travel,10:00:00,Văn phòng,12:00,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8,4.6,605,9,120
Bến Thành Travel,08:00:00,Văn phòng,10:00,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8,4.6,605,9,120
Huy Hoàng,07:00:00,Văn phòng,09:20,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7,4.4,2766,9,140
Toàn Thắng - Vũng Tàu,04:30:00,Other,07:15,Other,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.6,4.9,4.7,466,9,165
Huy Hoàng,07:00:00,Other,09:45,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7,4.4,2766,9,165
Huy Hoàng,10:00:00,Văn phòng,12:20,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7,4.4,2766,9,140
Toàn Thắng - Vũng Tàu,04:30:00,Other,07:30,Other,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.6,4.9,4.7,466,9,180
Toàn Thắng - Vũng Tàu,05:00:00,Other,07:45,Other,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.6,4.9,4.7,466,9,165
Anh Quốc Limousine,18:31:00,Văn phòng,20:46,Văn phòng,180000,170000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3565,9,135
Anh Quốc Limousine,06:01:00,Văn phòng,08:16,Văn phòng,180000,170000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3565,9,135
Anh Quốc Limousine,10:10:00,Văn phòng,12:10,Other,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9,4.8,3565,9,120
Vie Limousine,05:30:00,Văn phòng,07:30,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4788,9,120
Vie Limousine,10:00:00,Văn phòng,12:00,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4788,9,120
Vie Limousine,14:00:00,Văn phòng,16:00,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4788,9,120
Hoa Mai,17:00:00,Văn phòng,18:55,Văn phòng,200000,200000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4345,9,115
Hoa Mai,14:00:00,Văn phòng,15:55,Văn phòng,200000,200000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4345,9,115
Hoa Mai,08:00:00,Văn phòng,10:25,Văn phòng,150000,150000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.4,4.7,4.4,4345,16,145
Bến Thành Travel,06:30:00,Văn phòng,09:10,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8,4.6,605,9,160
Bến Thành Travel,07:00:00,Văn phòng,09:00,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8,4.6,605,9,120
Bến Thành Travel,21:00:00,Văn phòng,23:00,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8,4.6,605,9,120
Huy Hoàng,17:30:00,Văn phòng,19:50,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7,4.4,2766,9,140
Huy Hoàng,21:00:00,Văn phòng,23:20,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7,4.4,2766,9,140
Huy Hoàng,09:00:00,Văn phòng,11:20,Văn phòng,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.3,4.3,4.7,4.4,2766,9,140
Toàn Thắng - Vũng Tàu,08:00:00,Other,10:45,Other,190000,190000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.6,4.9,4.7,466,9,165
Toàn Thắng - Vũng Tàu,23:00:00,Other,02:00,Other,200000,200000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.6,4.9,4.7,466,19,180
Toàn Thắng - Vũng Tàu,15:30:00,Other,18:15,Other,200000,200000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.6,4.9,4.7,466,19,165
Thanh Phong,04:45:00,Văn phòng,08:15,Other,140000,119000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0,5.0,30,16,210
Thanh Phong,05:45:00,Văn phòng,09:15,Other,140000,119000,2025-11-15,Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0,5.0,30,34,210
Tiến Oanh,23:00:00,Văn phòng,06:50,Văn phòng,350000,300000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.7,4.7,4.7,4.9,4.8,13961,22,470
Bình Minh Tải,23:30:00,Văn phòng,06:06,Bến xe,395000,289000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.7,3851,22,396
Phong Phú,23:30:00,Văn phòng,05:05,Văn phòng,450000,279000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7,4.4,8683,24,335
Đà Lạt ơi,23:45:00,Other,06:00,Văn phòng,450000,239000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,3540,24,375
Hoàng Thủy,22:30:00,Other,05:20,Bến xe,400000,200000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3500,22,410
An Anh Limousine,23:50:00,Văn phòng,05:50,Văn phòng,350000,299000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8621,24,360
Điền Linh Limousine,00:15:00,Văn phòng,06:20,Văn phòng,340000,309999,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.4,4.1,4.3,4.1,4.2,4.0,4.5,4.2,5257,24,365
Điều Hòa,04:00:00,Other,13:45,Bến xe,400000,197000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.7,278,22,585
Long Vân Limousine,23:00:00,Văn phòng,06:00,Văn phòng,400000,360000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7022,22,420
Trọng Minh,23:00:00,Bến xe,06:30,Bến xe,350000,200000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.9,4.8,4.8,4.8,4.8,4.8,4.9,4.8,1996,21,450
Tiến Oanh,23:30:00,Văn phòng,07:20,Văn phòng,350000,300000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.7,4.7,4.7,4.9,4.8,13961,22,470
Bình Minh Tải,23:20:00,Văn phòng,05:56,Bến xe,430000,300000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.7,3851,22,396
Phong Phú,23:59:00,Văn phòng,05:34,Văn phòng,450000,279000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7,4.4,8683,24,335
Đà Lạt ơi,23:30:00,Other,06:00,Văn phòng,450000,239000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,3540,24,390
An Anh Limousine,23:59:00,Văn phòng,05:59,Văn phòng,350000,299000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8621,24,360
Hoàng Thủy,23:45:00,Bến xe,05:20,Bến xe,400000,200000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3500,22,335
Điền Linh Limousine,11:10:00,Văn phòng,17:25,Văn phòng,330000,299999,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.4,4.1,4.3,4.1,4.2,4.0,4.5,4.2,5257,24,375
Long Vân Limousine,23:59:00,Văn phòng,06:59,Văn phòng,400000,360000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7022,22,420
Điều Hòa,06:10:00,Bến xe,13:45,Bến xe,400000,197000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.7,278,22,455
Trọng Minh,22:15:00,Văn phòng,06:30,Bến xe,350000,200000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.9,4.8,4.8,4.8,4.8,4.8,4.9,4.8,1996,21,495
Tuấn Tú Express,22:30:00,Văn phòng,05:30,Văn phòng,400000,210000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.6,4.6,4.6,4.5,4.5,4.6,4.5,1432,24,420
Kumho Samco,23:00:00,Bến xe,06:00,Bến xe,300000,290000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.6,4.4,4.4,4.4,4.3,4.3,4.8,4.4,2419,33,420
LH Minh Trí Limousine,04:00:00,Văn phòng,11:50,Văn phòng,350000,350000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.4,4.3,4.4,4.4,4.4,4.3,4.5,4.4,1745,9,470
Thanh Bình Xanh,22:00:00,Văn phòng,06:22,Bến xe,300000,300000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.3,4.1,4.1,4.3,4.1,4.0,4.7,4.2,2557,34,502
Tân Quang Dũng,00:05:00,Văn phòng,07:30,Văn phòng,350000,350000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.1,3.9,4.0,4.0,3.9,3.8,4.3,3.8,2382,22,445
Bốn Luyện Express,00:05:00,Other,07:10,Bến xe,500000,500000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.3,4.1,4.1,4.1,4.0,3.9,4.2,4.0,258,24,425
Tân Niên,23:59:00,Other,07:10,Bến xe,450000,360000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.4,4.5,4.4,4.7,4.5,1879,24,431
Cảnh Hoa,20:31:00,Other,03:21,Bến xe,250000,250000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.1,4.6,4.7,4.2,4.3,5.0,4.4,109,34,410
Hồng Huy,21:10:00,Other,03:35,Bến xe,300000,300000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.6,4.8,4.8,4.8,4.7,4.7,5.0,5.0,45,40,385
An Hoà Hiệp,23:36:00,Other,06:21,Bến xe,500000,500000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.1,4.4,4.4,4.5,4.2,4.5,4.0,47,24,405
Yến Thông,22:10:00,Other,05:50,Bến xe,450000,450000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.4,4.2,4.3,4.2,3.8,3.9,4.7,4.0,29,24,460
Tiến Oanh,05:00:00,Văn phòng,12:50,Văn phòng,350000,250000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.7,4.7,4.7,4.9,4.8,13961,22,470
Bình Minh Tải,23:15:00,Văn phòng,05:51,Bến xe,395000,289000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.7,3851,22,396
An Anh Limousine,23:05:00,Văn phòng,06:35,Văn phòng,299000,249000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8621,34,450
Tiến Oanh,23:35:00,Văn phòng,06:50,Văn phòng,350000,300000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.7,4.7,4.7,4.9,4.8,13961,22,435
An Anh Limousine,22:30:00,Other,06:30,Văn phòng,350000,299000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8621,24,480
An Anh Limousine,23:20:00,Bến xe,06:20,Văn phòng,350000,299000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8621,24,420
Phong Phú,23:00:00,Other,04:20,Văn phòng,450000,279000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7,4.4,8683,24,320
Phong Phú,22:45:00,Văn phòng,04:20,Văn phòng,450000,279000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7,4.4,8683,24,335
Bình Minh Tải,23:15:00,Văn phòng,06:01,Văn phòng,395000,289000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.7,3851,22,406
Phong Phú,21:00:00,Văn phòng,04:35,Văn phòng,450000,350000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7,4.4,8683,24,455
An Anh Limousine,23:20:00,Văn phòng,06:50,Văn phòng,350000,299000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8621,24,450
Phong Phú,00:25:00,Other,05:25,Văn phòng,750000,500000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7,4.4,8683,24,300
Đà Lạt ơi,23:49:00,Other,06:00,Văn phòng,450000,239000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,3540,24,371
Bình Minh Tải,23:30:00,Văn phòng,06:16,Văn phòng,395000,289000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.7,3851,22,406
Phong Phú,09:00:00,Văn phòng,16:35,Văn phòng,450000,350000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.5,4.5,4.6,4.5,4.4,4.4,4.7,4.4,8683,24,455
An Anh Limousine,23:30:00,Văn phòng,07:00,Văn phòng,350000,299000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8621,24,450
An Anh Limousine,23:00:00,Other,06:30,Văn phòng,350000,299000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8621,24,450
Tiến Oanh,05:35:00,Văn phòng,12:50,Văn phòng,350000,250000,2025-11-15,Sài Gòn,Đà Lạt - Lâm Đồng,4.8,4.8,4.8,4.7,4.7,4.7,4.9,4.8,13961,22,435
