company_name,departure_time,pickup_point,arrival_time,dropoff_point,price_original,price_discounted,departure_date,start_point,destination,rating_safety,rating_info_accuracy,rating_info_completeness,rating_staff_attitude,rating_comfort,rating_service_quality,rating_punctuality,rating_overall,reviewer_count,number_of_seat,duration_minutes
Tuấn Tú,19:28:00,Văn phòng,02:13,Văn phòng,270000,270000,2025-11-21,Sài Gòn,Ninh Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.7,3288,34,405
An Anh Limousine,15:00:00,Văn phòng,22:00,Văn phòng,350000,350000,2025-11-21,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8671,24,420
An Anh Limousine,13:00:00,Văn phòng,20:00,Văn phòng,280000,280000,2025-11-21,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8671,34,420
Tuấn Tú,20:00:00,Bến xe,03:40,Văn phòng,350000,350000,2025-11-21,Sài Gòn,Ninh Thuận,4.7,4.6,4.7,4.6,4.6,4.6,4.8,4.7,3288,24,460
An Anh Limousine,09:30:00,Other,16:00,Văn phòng,280000,280000,2025-11-21,Sài Gòn,Ninh Thuận,4.8,4.7,4.7,4.8,4.7,4.7,4.7,4.8,8671,34,390
Hoàng Anh,22:00:00,Văn phòng,05:30,Văn phòng,190000,180000,2025-11-21,Sài Gòn,Ninh Thuận,4.8,4.6,4.6,4.6,4.5,4.5,4.9,4.6,1412,40,450
Hoàng Anh,22:05:00,Văn phòng,05:35,Văn phòng,260000,240000,2025-11-21,Sài Gòn,Ninh Thuận,4.8,4.6,4.6,4.6,4.5,4.5,4.9,4.6,1412,34,450
Hoàng Thuỷ,23:00:00,Bến xe,05:15,Bến xe,450000,300000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.8,3527,22,375
Tiến Oanh,11:30:00,Văn phòng,20:15,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,525
Cường Ny,20:00:00,Bến xe,06:00,Văn phòng,330000,299000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,809,34,600
Kim Anh,20:30:00,Bến xe,04:15,Bến xe,350000,315000,2025-11-21,Sài Gòn,Đắk Lắk,4.6,4.5,4.6,4.5,4.5,4.4,4.7,4.5,3283,34,465
Tư Trang,21:00:00,Bến xe,05:00,Văn phòng,322000,289800,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.9,4.8,4.8,4.8,4.7,4.7,4.8,69,34,480
Long Vân Limousine,22:00:00,Văn phòng,06:00,Văn phòng,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7037,22,480
Quý Thảo,22:30:00,Bến xe,06:05,Văn phòng,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.2,4.3,4.2,4.5,4.2,1412,24,455
Hải Luân,21:04:00,Văn phòng,07:04,Văn phòng,300000,280000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.8,4.7,4.7,4.7,4.8,973,34,600
Trang Hòa,18:00:00,Văn phòng,04:50,Văn phòng,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.4,4.5,4.4,4.3,4.5,4.4,407,34,650
Điều Hòa,22:00:00,Bến xe,07:20,Văn phòng,400000,339000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.6,4.7,4.7,4.6,4.6,4.8,4.7,290,24,560
Tiến Oanh,23:10:00,Văn phòng,07:55,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,525
Cường Ny,21:00:00,Bến xe,05:40,Văn phòng,330000,289000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,809,34,520
Hoàng Thuỷ,22:50:00,Bến xe,05:05,Bến xe,450000,300000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.8,3527,22,375
Kim Anh,19:15:00,Bến xe,04:25,Other,350000,315000,2025-11-21,Sài Gòn,Đắk Lắk,4.6,4.5,4.6,4.5,4.5,4.4,4.7,4.5,3283,34,550
Long Vân Limousine,13:00:00,Văn phòng,21:00,Văn phòng,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7037,22,480
Tư Trang,21:00:00,Bến xe,06:00,Bến xe,377000,339300,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.9,4.8,4.8,4.8,4.7,4.7,4.8,69,34,540
Quý Thảo,18:30:00,Bến xe,04:15,Văn phòng,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.2,4.3,4.2,4.5,4.2,1412,24,585
Trang Hòa,18:30:00,Văn phòng,05:20,Văn phòng,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.4,4.5,4.4,4.3,4.5,4.4,407,24,650
Thảo Lan,21:30:00,Văn phòng,06:00,Văn phòng,280000,280000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.4,4.5,4.6,4.5,4.5,4.5,4.5,373,41,510
Điều Hòa,22:00:00,Bến xe,06:50,Bến xe,400000,339000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.6,4.7,4.7,4.6,4.6,4.8,4.7,290,24,530
Tuấn Trung,19:30:00,Bến xe,05:00,Văn phòng,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.2,4.0,4.2,4.1,4.0,4.0,4.6,4.6,1074,34,570
Loan Sáng,17:30:00,Văn phòng,03:30,Văn phòng,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.6,4.7,4.6,4.9,4.6,1204,34,600
Kumho Samco,21:00:00,Bến xe,04:30,Văn phòng,300000,300000,2025-11-21,Sài Gòn,Đắk Lắk,4.6,4.4,4.4,4.4,4.3,4.3,4.8,4.4,2425,33,450
Nhất Anh,18:45:00,Bến xe,05:50,Văn phòng,330000,250000,2025-11-21,Sài Gòn,Đắk Lắk,5.0,5.0,5.0,4.3,5.0,5.0,5.0,5.0,6,34,665
Minh Anh,19:50:00,Bến xe,05:00,Bến xe,300000,300000,2025-11-21,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.3,4.0,4.1,4.0,4.3,126,44,550
Anh Phụng,21:00:00,Bến xe,03:20,Bến xe,350000,308000,2025-11-21,Sài Gòn,Đắk Lắk,4.2,3.8,4.0,3.8,3.5,3.7,4.7,4.1,8,34,380
Việt Tân Phát,17:45:00,Bến xe,02:40,Bến xe,370000,300000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.8,4.6,4.7,4.6,4.7,4.6,131,34,535
An Đạt,17:00:00,Văn phòng,03:00,Văn phòng,270000,270000,2025-11-21,Sài Gòn,Đắk Lắk,5.0,5.0,5.0,4.8,5.0,4.9,4.9,4.8,28,41,600
Quốc Thịnh,08:00:00,Bến xe,16:20,Bến xe,270000,243000,2025-11-21,Sài Gòn,Đắk Lắk,3.7,3.0,3.2,3.7,2.9,2.9,4.1,2.7,65,44,500
Anh Thư,18:15:00,Văn phòng,04:35,Bến xe,280000,280000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.2,4.1,4.3,4.1,3.9,5.0,3.8,178,34,620
Đức Minh,19:00:00,Văn phòng,06:55,Văn phòng,270000,270000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.3,4.1,4.9,4.5,4.8,3.0,4.3,139,44,715
Phương Hồng Linh,19:30:00,Bến xe,05:30,Bến xe,300000,300000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.3,4.4,4.3,4.4,4.2,4.3,4.2,447,36,600
Trường My,19:30:00,Bến xe,04:50,Bến xe,320000,320000,2025-11-21,Sài Gòn,Đắk Lắk,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2,41,560
Quang Đông,18:30:00,Bến xe,02:30,Other,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.6,4.7,4.3,4.2,5.0,4.2,55,34,480
Nguyên Dịu,22:00:00,Văn phòng,07:10,Văn phòng,320000,320000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.6,4.7,4.7,4.6,4.6,4.9,4.7,626,34,550
Hồng Dung,16:30:00,Bến xe,23:00,Bến xe,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.3,4.2,4.3,4.3,4.2,4.2,5.0,5.0,6,34,390
Nam Nguyên,18:46:00,Bến xe,05:41,Bến xe,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.4,3.9,4.1,4.4,4.1,4.1,5.0,4.0,8,24,655
Vương Tấn Dũng,16:45:00,Bến xe,02:05,Bến xe,380000,320000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,386,34,560
Bảy Lang,18:30:00,Bến xe,03:30,Bến xe,350000,315000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.6,4.6,4.7,4.5,4.6,4.6,4.7,279,34,540
Vũ Cẩm,17:00:00,Bến xe,00:30,Bến xe,300000,300000,2025-11-21,Sài Gòn,Đắk Lắk,4.9,3.3,3.2,4.5,3.2,4.0,4.3,3.2,14,34,450
Tiến Oanh,19:30:00,Văn phòng,04:15,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,525
Tiến Oanh,22:00:00,Văn phòng,06:45,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,525
Tiến Oanh,21:00:00,Văn phòng,05:45,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,525
Cường Ny,21:00:00,Bến xe,07:00,Văn phòng,330000,299000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,809,34,600
Cường Ny,19:00:00,Bến xe,05:00,Văn phòng,330000,299000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,809,34,600
Cường Ny,22:00:00,Bến xe,06:40,Văn phòng,350000,309000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,809,22,520
Kim Anh,20:30:00,Bến xe,04:30,Other,350000,315000,2025-11-21,Sài Gòn,Đắk Lắk,4.6,4.5,4.6,4.5,4.5,4.4,4.7,4.5,3283,34,480
Kim Anh,19:30:00,Bến xe,04:25,Bến xe,500000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.6,4.5,4.6,4.5,4.5,4.4,4.7,4.5,3283,22,535
Kim Anh,19:15:00,Bến xe,04:10,Bến xe,350000,315000,2025-11-21,Sài Gòn,Đắk Lắk,4.6,4.5,4.6,4.5,4.5,4.4,4.7,4.5,3283,34,535
Hoàng Thuỷ,18:00:00,Bến xe,04:10,Bến xe,350000,300000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.8,3527,34,610
Hoàng Thuỷ,20:30:00,Bến xe,04:45,Bến xe,550000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.8,3527,24,495
Long Vân Limousine,22:30:00,Văn phòng,06:30,Văn phòng,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7037,22,480
Long Vân Limousine,23:59:00,Văn phòng,07:59,Văn phòng,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7037,22,480
Long Vân Limousine,23:00:00,Văn phòng,07:00,Văn phòng,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.5,4.5,4.4,4.4,4.8,4.5,7037,22,480
Hoàng Thuỷ,18:45:00,Bến xe,04:30,Bến xe,350000,300000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.8,3527,34,585
Tư Trang,21:00:00,Bến xe,04:00,Bến xe,322000,289800,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.9,4.8,4.8,4.8,4.7,4.7,4.8,69,34,420
Quý Thảo,08:00:00,Bến xe,15:30,Bến xe,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.2,4.3,4.2,4.5,4.2,1412,24,450
Tư Trang,19:00:00,Bến xe,04:00,Bến xe,344000,309600,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.9,4.8,4.8,4.8,4.7,4.7,4.8,69,40,540
Quý Thảo,19:25:00,Bến xe,03:05,Văn phòng,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.2,4.3,4.2,4.5,4.2,1412,34,460
Quý Thảo,19:45:00,Bến xe,03:25,Bến xe,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.4,4.2,4.3,4.2,4.3,4.2,4.5,4.2,1412,34,460
Tư Trang,19:00:00,Bến xe,03:00,Văn phòng,288000,259200,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.9,4.8,4.8,4.8,4.7,4.7,4.8,69,40,480
Trang Hòa,18:30:00,Văn phòng,06:20,Other,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.4,4.5,4.4,4.3,4.5,4.4,407,24,710
Thảo Lan,22:00:00,Bến xe,05:00,Bến xe,280000,280000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.4,4.5,4.6,4.5,4.5,4.5,4.5,373,41,420
Thảo Lan,18:15:00,Văn phòng,02:45,Văn phòng,280000,280000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.4,4.5,4.6,4.5,4.5,4.5,4.5,373,41,510
Trang Hòa,19:05:00,Other,05:50,Other,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.4,4.5,4.4,4.3,4.5,4.4,407,34,645
Trang Hòa,19:00:00,Bến xe,06:20,Other,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.5,4.4,4.4,4.5,4.4,4.3,4.5,4.4,407,24,680
Hải Luân,21:00:00,Văn phòng,07:00,Văn phòng,300000,280000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.8,4.7,4.7,4.7,4.8,973,34,600
Hải Luân,22:00:00,Bến xe,07:05,Bến xe,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.8,4.7,4.7,4.7,4.8,973,24,545
Hải Luân,21:01:00,Văn phòng,07:01,Văn phòng,300000,280000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.8,4.7,4.7,4.7,4.8,973,34,600
Điều Hòa,22:00:00,Bến xe,05:00,Văn phòng,400000,339000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.6,4.7,4.7,4.6,4.6,4.8,4.7,290,24,420
Thảo Lan,18:30:00,Văn phòng,03:00,Văn phòng,400000,400000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.4,4.5,4.6,4.5,4.5,4.5,4.5,373,24,510
Tuấn Trung,20:00:00,Bến xe,05:30,Văn phòng,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.2,4.0,4.2,4.1,4.0,4.0,4.6,4.6,1074,24,570
Loan Sáng,06:30:00,Bến xe,14:30,Bến xe,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.6,4.7,4.6,4.9,4.6,1204,34,480
Loan Sáng,05:15:00,Văn phòng,15:30,Other,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.6,4.7,4.6,4.9,4.6,1204,34,615
Loan Sáng,05:15:00,Văn phòng,15:15,Văn phòng,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.7,4.8,4.6,4.7,4.6,4.9,4.6,1204,34,600
Nhất Anh,20:00:00,Bến xe,07:05,Văn phòng,450000,299000,2025-11-21,Sài Gòn,Đắk Lắk,5.0,5.0,5.0,4.3,5.0,5.0,5.0,5.0,6,24,665
Tuấn Trung,19:00:00,Bến xe,05:25,Văn phòng,450000,450000,2025-11-21,Sài Gòn,Đắk Lắk,4.2,4.0,4.2,4.1,4.0,4.0,4.6,4.6,1074,22,625
Tuấn Trung,20:00:00,Bến xe,02:50,Bến xe,350000,350000,2025-11-21,Sài Gòn,Đắk Lắk,4.2,4.0,4.2,4.1,4.0,4.0,4.6,4.6,1074,24,410
Anh Phụng,19:30:00,Bến xe,01:50,Bến xe,450000,396000,2025-11-21,Sài Gòn,Đắk Lắk,4.2,3.8,4.0,3.8,3.5,3.7,4.7,4.1,8,24,380
An Đạt,17:00:00,Văn phòng,05:00,Văn phòng,300000,300000,2025-11-21,Sài Gòn,Đắk Lắk,5.0,5.0,5.0,4.8,5.0,4.9,4.9,4.8,28,41,720
Tiến Oanh,21:45:00,Văn phòng,06:30,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,525
Tiến Oanh,23:55:00,Bến xe,07:55,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,480
Tiến Oanh,23:00:00,Văn phòng,07:45,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,525
Tiến Oanh,21:15:00,Văn phòng,06:00,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,525
Tiến Oanh,08:30:00,Văn phòng,17:15,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,525
Tiến Oanh,22:30:00,Bến xe,06:30,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,480
Tiến Oanh,20:15:00,Văn phòng,05:00,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,525
Tiến Oanh,19:45:00,Văn phòng,04:15,Bến xe,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,510
Tiến Oanh,22:00:00,Văn phòng,07:00,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,540
Tiến Oanh,22:00:00,Bến xe,05:45,Bến xe,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,465
Tiến Oanh,21:45:00,Bến xe,05:45,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,480
Tiến Oanh,21:45:00,Bến xe,06:30,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,525
Tiến Oanh,22:00:00,Văn phòng,07:30,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,570
Tiến Oanh,12:15:00,Bến xe,20:00,Bến xe,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,465
Tiến Oanh,19:30:00,Văn phòng,04:30,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,540
Tiến Oanh,11:30:00,Văn phòng,21:00,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,570
Tiến Oanh,20:15:00,Bến xe,05:00,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,525
Tiến Oanh,23:45:00,Bến xe,07:45,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,480
Tiến Oanh,22:00:00,Văn phòng,06:30,Bến xe,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,510
Tiến Oanh,11:45:00,Văn phòng,20:30,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,525
Tiến Oanh,22:00:00,Bến xe,06:30,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,510
Tiến Oanh,22:00:00,Văn phòng,07:15,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,555
Tiến Oanh,21:00:00,Bến xe,05:00,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,480
Tiến Oanh,21:45:00,Văn phòng,06:45,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,540
Tiến Oanh,12:30:00,Bến xe,20:30,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,480
Tiến Oanh,21:00:00,Bến xe,04:45,Bến xe,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,465
Tiến Oanh,20:15:00,Bến xe,04:45,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,510
Tiến Oanh,19:30:00,Văn phòng,04:50,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,560
Tiến Oanh,20:15:00,Bến xe,04:15,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,480
Tiến Oanh,19:30:00,Văn phòng,05:00,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,570
Tiến Oanh,08:30:00,Văn phòng,17:30,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,540
Tiến Oanh,22:00:00,Văn phòng,06:30,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,510
Tiến Oanh,23:25:00,Văn phòng,08:25,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,540
Tiến Oanh,23:55:00,Bến xe,08:40,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,525
Tiến Oanh,20:15:00,Văn phòng,04:45,Bến xe,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,510
Tiến Oanh,22:00:00,Bến xe,06:00,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,480
Tiến Oanh,11:45:00,Văn phòng,20:15,Bến xe,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,510
Tiến Oanh,21:00:00,Văn phòng,05:30,Bến xe,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,510
Cường Ny,22:00:00,Bến xe,08:05,Bến xe,350000,319000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,809,22,605
Cường Ny,20:00:00,Bến xe,04:15,Bến xe,330000,299000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,809,34,495
Tiến Oanh,21:45:00,Văn phòng,07:15,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,570
Cường Ny,20:00:00,Bến xe,06:05,Bến xe,400000,369000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,809,24,605
Tiến Oanh,22:00:00,Văn phòng,07:20,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,560
Tiến Oanh,20:30:00,Bến xe,05:00,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,510
Cường Ny,21:00:00,Bến xe,05:30,Bến xe,330000,289000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,809,34,510
Tiến Oanh,19:45:00,Văn phòng,04:30,Văn phòng,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,525
Cường Ny,22:00:00,Bến xe,08:00,Văn phòng,350000,319000,2025-11-21,Sài Gòn,Đắk Lắk,4.7,4.7,4.7,4.6,4.6,4.6,4.9,4.8,809,22,600
Tiến Oanh,23:10:00,Văn phòng,07:40,Bến xe,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,510
Tiến Oanh,11:30:00,Văn phòng,20:30,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,540
Tiến Oanh,23:45:00,Bến xe,07:30,Bến xe,350000,332500,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,22,465
Tiến Oanh,22:30:00,Bến xe,06:45,Văn phòng,320000,304000,2025-11-21,Sài Gòn,Đắk Lắk,4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,13993,34,495
